26.96,751.55,36.03,29.0,16.5,-29.38,-20.0,22.75,-57.44,21.5,1.73,3.66,10.01,220.0625,2.25,-18.8125,0.38,3.16,9.27,0.0,0.0,0.0,0.0
26.96,751.55,36.03,29.0,16.5,-29.38,-20.0,22.75,-57.44,21.5,1.73,3.66,10.01,220.0625,2.25,-18.8125,0.38,3.16,9.27,0.0,0.0,0.0,0.0
26.96,751.54,35.97,30.0,23.25,-19.25,-21.06,52.19,50.5,-9.44,-1.05,5.18,8.54,248.75,-4.9375,-28.25,-0.84,4.63,8.6,0.0,0.0,0.0,0.0
26.96,751.54,35.97,30.0,23.25,-19.25,-21.06,52.19,50.5,-9.44,-1.05,5.18,8.54,248.75,-4.9375,-28.25,-0.84,4.63,8.6,0.0,0.0,0.0,0.0
26.95,751.56,35.96,29.0,23.38,-27.25,-16.06,84.63,45.0,7.5,0.86,4.88,8.18,232.625,-1.0625,-27.9375,-0.18,4.59,8.65,0.0,0.0,0.0,0.0
26.95,751.56,35.96,29.0,23.38,-27.25,-16.06,84.63,45.0,7.5,0.86,4.88,8.18,232.625,-1.0625,-27.9375,-0.18,4.59,8.65,0.0,0.0,0.0,0.0
26.93,751.58,35.95,29.0,23.75,-30.06,-10.87,45.75,21.19,4.5,-0.38,4.3,6.66,232.875,-4.8125,-34.5,-0.84,5.59,8.01,0.0,0.0,0.0,0.0
26.93,751.58,35.95,29.0,23.75,-30.06,-10.87,45.75,21.19,4.5,-0.38,4.3,6.66,232.875,-4.8125,-34.5,-0.84,5.59,8.01,0.0,0.0,0.0,0.0
26.92,751.55,35.89,29.0,22.75,-29.0,-14.38,22.0,30.81,13.81,0.01,3.81,8.39,236.3125,-4.6875,-32.0,-0.8,5.17,8.28,0.0,0.0,0.0,0.0
26.92,751.55,35.89,29.0,22.75,-29.0,-14.38,22.0,30.81,13.81,0.01,3.81,8.39,236.3125,-4.6875,-32.0,-0.8,5.17,8.28,0.0,0.0,0.0,0.0
26.89,751.63,35.84,29.0,17.56,-33.25,-17.06,-20.75,0.31,18.44,-1.87,4.64,11.55,228.5625,-0.375,-27.5625,-0.06,4.53,8.69,0.0,0.0,0.0,0.0
26.89,751.63,35.84,29.0,17.56,-33.25,-17.06,-20.75,0.31,18.44,-1.87,4.64,11.55,228.5625,-0.375,-27.5625,-0.06,4.53,8.69,0.0,0.0,0.0,0.0
26.88,751.6,35.81,29.0,16.88,-35.5,-12.06,-48.63,-5.31,-9.63,-3.01,5.75,11.01,225.4375,-2.5625,-31.6875,-0.44,5.14,8.33,0.0,0.0,0.0,0.0
26.88,751.6,35.81,29.0,16.88,-35.5,-12.06,-48.63,-5.31,-9.63,-3.01,5.75,11.01,225.4375,-2.5625,-31.6875,-0.44,5.14,8.33,0.0,0.0,0.0,0.0
